Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/USA/NY-PRL-2021_0413_00G07/2021	EPI_ISL_1636008	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00K16/2021	EPI_ISL_1636010	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (1.87% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	warn	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00O02/2021	EPI_ISL_1636014	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 13 nucleotides when compared to the reference sequence.	info	B.1.324	GH
hCoV-19/USA/NY-PRL-2021_0413_00M02/2021	EPI_ISL_1636017	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (5.61% of overall sequence). NS7a_Q62stop results in 49.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	alert	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00G10/2021	EPI_ISL_1636018	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00D11/2021	EPI_ISL_1636019	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.70% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0413_00G23/2021	EPI_ISL_1636020	2021-04-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (9.57% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	alert	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00P09/2021	EPI_ISL_1636025	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (3.63% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00J19/2021	EPI_ISL_1636026	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (1.55% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0412_02I17/2021	EPI_ISL_1636027	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0412_02I12/2021	EPI_ISL_1636032	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0413_00I13/2021	EPI_ISL_1636033	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (3.15% of overall sequence). Gap of 19 nucleotides when compared to the reference sequence.	warn	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0413_00D21/2021	EPI_ISL_1636034	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.83% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	warn	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00K11/2021	EPI_ISL_1636036	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS7a_Q94stop results in 23.1% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0412_02L16/2021	EPI_ISL_1636037	2021-04-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0413_00C15/2021	EPI_ISL_1636043	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.95% of overall sequence). Gap of 1 nucleotides when compared to the reference sequence.	warn	R.1	GR
hCoV-19/USA/NY-PRL-2021_0413_00I08/2021	EPI_ISL_1636045	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.95% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00I16/2021	EPI_ISL_1636046	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.95% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	warn	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00D02/2021	EPI_ISL_1636047	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (3.02% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0413_00N17/2021	EPI_ISL_1636048	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00I09/2021	EPI_ISL_1636049	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.27% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 22 nucleotides when compared to the reference sequence.	warn	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00K06/2021	EPI_ISL_1636050	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0412_02L09/2021	EPI_ISL_1636051	2021-04-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0413_00O24/2021	EPI_ISL_1636053	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.95% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00M09/2021	EPI_ISL_1636055	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (6.28% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	alert	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00D17/2021	EPI_ISL_1636060	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (9.18% of overall sequence). NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	alert	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00N05/2021	EPI_ISL_1636063	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0412_02I06/2021	EPI_ISL_1636066	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (6.06% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	alert	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00C22/2021	EPI_ISL_1636068	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (3.25% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	warn	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0412_02I22/2021	EPI_ISL_1636069	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.61% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	warn	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0412_02E16/2021	EPI_ISL_1636070	2021-04-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (6.78% of overall sequence). NS8_E106stop results in 13.2% truncation of the protein sequence. Gap of 30 nucleotides when compared to the reference sequence.	alert	B.1.1.318	GR
hCoV-19/USA/NY-PRL-2021_0413_00P01/2021	EPI_ISL_1636071	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 13 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/USA/NY-PRL-2021_0413_00I21/2021	EPI_ISL_1636072	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (5.66% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	alert	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00O06/2021	EPI_ISL_1636074	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.95% of overall sequence). NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	warn	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00N18/2021	EPI_ISL_1636077	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.78% of overall sequence). Gap of 13 nucleotides when compared to the reference sequence.	warn	B.1.526.1	GH
hCoV-19/USA/NY-PRL-2021_0413_00D12/2021	EPI_ISL_1636079	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 13 nucleotides when compared to the reference sequence.	info	B.1.526.1	GH
hCoV-19/USA/NY-PRL-2021_0413_00J07/2021	EPI_ISL_1636080	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (1.04% of overall sequence). Insertion of 4 nucleotides when compared to the reference sequence. Gap of 9 nucleotides when compared to the reference sequence.	warn	P.1	GR
hCoV-19/USA/NY-PRL-2021_0413_00G24/2021	EPI_ISL_1636081	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.95% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00D05/2021	EPI_ISL_1636083	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.84% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0412_02A20/2021	EPI_ISL_1636084	2021-04-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Long stretches of NNNs (8.65% of overall sequence). NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	alert	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0413_00E15/2021	EPI_ISL_1636086	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (2.73% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00C12/2021	EPI_ISL_1636087	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0412_02E12/2021	EPI_ISL_1636089	2021-04-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.526	GH
hCoV-19/USA/NY-PRL-2021_0413_00F23/2021	EPI_ISL_1636090	2021-04-11	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	Stretches of NNNs (3.05% of overall sequence). Gap of 10 nucleotides when compared to the reference sequence.	warn	B.1.526.2	GH
hCoV-19/USA/NY-PRL-2021_0413_00D18/2021	EPI_ISL_1636091	2021-04-12	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/NY-PRL-2021_0412_02A19/2021	EPI_ISL_1636098	2021-04-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Illumina MiSeq/NextSeq	BWA mem 0.7.17-r1188	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/WA-UW-2021041003187/2021	EPI_ISL_1670760	2021-04-10	North America / USA / Washington	Human	Original			Illumina	custom	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/WA-UW-2021041004033/2021	EPI_ISL_1670762	2021-04-10	North America / USA / Washington	Human	Original			Illumina	custom	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/WA-UW-2021041001977/2021	EPI_ISL_1670767	2021-04-10	North America / USA / Washington	Human	Original			Illumina	custom	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/WA-UW-2021041109848/2021	EPI_ISL_1670778	2021-04-11	North America / USA / Washington	Human	Original			Illumina	custom	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/WA-UW-2021041207117/2021	EPI_ISL_1670779	2021-04-12	North America / USA / Washington	Human	Original			Illumina	custom	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
hCoV-19/USA/WA-UW-2021041207118/2021	EPI_ISL_1670780	2021-04-12	North America / USA / Washington	Human	Original			Illumina	custom	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence. Gap of 19 nucleotides when compared to the reference sequence.	info	B.1.1.7	GRY
